datetime,Flow,Avg kph
2024-01-07 11:10,42,45
2024-01-07 11:20,45,40
2024-01-07 11:30,48,36
2024-01-07 11:40,52,32
2024-01-07 11:50,55,28
2024-01-07 12:00,58,24
2024-01-07 12:10,62,19
2024-01-07 12:20,65,15
2024-01-07 12:30,46,31
2024-01-07 12:40,28,47
2024-01-07 12:50,36,42
2024-01-07 13:00,44,38
2024-01-07 13:10,52,34
2024-01-07 13:20,59,29
2024-01-07 13:30,67,25
2024-01-07 13:40,75,20
2024-01-07 13:50,61,27
2024-01-07 14:00,48,33
2024-01-07 14:10,34,39
2024-01-07 14:20,41,36
2024-01-07 14:30,39,42
2024-01-07 14:40,40,40
2024-01-07 14:50,40,39
2024-01-07 15:00,41,38
2024-01-07 15:10,42,36
2024-01-07 15:20,42,35
2024-01-07 15:30,43,34
2024-01-07 15:40,39,36
2024-01-07 15:50,35,38
2024-01-07 16:00,31,41
2024-01-07 16:10,27,43
2024-01-07 16:20,23,45
2024-01-07 16:30,19,48
2024-01-07 16:40,27,43
2024-01-07 16:50,35,39
2024-01-07 17:00,43,34
2024-01-07 17:10,52,29
2024-01-07 17:20,60,25
2024-01-07 17:30,68,20
2024-01-07 17:40,76,15
2024-01-07 17:50,74,17
2024-01-07 18:00,72,20
2024-01-07 18:10,71,22
2024-01-07 18:20,69,24
2024-01-07 18:30,74,22
2024-01-07 18:40,80,20
2024-01-07 18:50,86,18
2024-01-07 19:00,91,16
2024-01-07 19:10,96,14
2024-01-07 19:20,93,15
2024-01-07 19:30,90,17
2024-01-07 19:40,87,18
2024-01-07 19:50,84,20
2024-01-07 20:00,12,68
2024-01-07 20:10,11,68
2024-01-07 20:20,11,67
2024-01-07 20:30,10,67
2024-01-07 20:40,10,66
2024-01-07 20:50,9,66
2024-01-07 21:00,8,66
2024-01-07 21:10,8,65
2024-01-07 21:20,7,65
2024-01-07 21:30,7,65
2024-01-07 21:40,6,64
2024-01-07 21:50,6,64
2024-01-07 22:00,5,64
2024-01-07 22:10,6,60
2024-01-07 22:20,7,57
2024-01-07 22:30,8,54
2024-01-07 22:40,8,51
2024-01-07 22:50,9,48
2024-01-07 23:00,10,44
2024-01-07 23:10,11,46
2024-01-07 23:20,11,48
2024-01-07 23:30,12,50
2024-01-07 23:40,18,51
2024-01-07 23:50,23,52
2024-01-08 00:00,29,53
2024-01-08 00:10,26,54
2024-01-08 00:20,24,55
2024-01-08 00:30,21,56
2024-01-08 00:40,18,57
2024-01-08 00:50,18,58
2024-01-08 01:00,15,56
2024-01-08 01:10,12,53
2024-01-08 01:20,8,51
2024-01-08 01:30,10,51
2024-01-08 01:40,12,52
2024-01-08 01:50,14,52
2024-01-08 02:00,16,53
2024-01-08 02:10,15,56
2024-01-08 02:20,14,60
2024-01-08 02:30,13,63
2024-01-08 02:40,13,63
2024-01-08 02:50,13,62
2024-01-08 03:00,14,61
2024-01-08 03:10,14,60
2024-01-08 03:20,14,59
2024-01-08 03:30,14,59
2024-01-08 03:40,14,58
2024-01-08 03:50,14,57
2024-01-08 04:00,14,56
2024-01-08 04:10,15,55
2024-01-08 04:20,15,55
2024-01-08 04:30,15,54
2024-01-08 04:40,15,53
2024-01-08 04:50,15,52
2024-01-08 05:00,16,51
2024-01-08 05:10,16,51
2024-01-08 05:20,16,50
2024-01-08 05:30,16,49
2024-01-08 05:40,9,66
2024-01-08 05:50,13,58
2024-01-08 06:00,16,56
2024-01-08 06:10,19,54
2024-01-08 06:20,45,46
2024-01-08 06:30,71,37
2024-01-08 06:40,96,28
2024-01-08 06:50,122,19
2024-01-08 07:00,148,10
2024-01-08 07:10,146,16
2024-01-08 07:20,144,22
2024-01-08 07:30,89,30
2024-01-08 07:40,34,37
2024-01-08 07:50,48,35
2024-01-08 08:00,63,32
2024-01-08 08:10,77,30
2024-01-08 08:20,91,27
2024-01-08 08:30,105,25
2024-01-08 08:40,120,22
2024-01-08 08:50,134,20
2024-01-08 09:00,148,17
2024-01-08 09:10,162,15
2024-01-08 09:20,177,12
2024-01-08 09:30,191,10
2024-01-08 09:40,160,16
2024-01-08 09:50,129,22
2024-01-08 10:00,99,28
2024-01-08 10:10,68,34
2024-01-08 10:20,37,40
2024-01-08 10:30,61,22
2024-01-08 10:40,78,23
2024-01-08 10:50,94,24
2024-01-08 11:00,111,25
2024-01-08 11:10,128,26
2024-01-08 11:20,117,24
2024-01-08 11:30,106,22
2024-01-08 11:40,95,20
2024-01-08 11:50,84,18
2024-01-08 12:00,73,16
2024-01-08 12:10,71,17
2024-01-08 12:20,69,18
2024-01-08 12:30,67,20
2024-01-08 12:40,65,21
2024-01-08 12:50,63,22
2024-01-08 13:00,61,23
2024-01-08 13:10,60,24
2024-01-08 13:20,58,25
2024-01-08 13:30,56,27
2024-01-08 13:40,54,28
2024-01-08 13:50,52,29
2024-01-08 14:00,50,30
2024-01-08 14:10,48,31
2024-01-08 14:20,46,32
2024-01-08 14:30,55,32
2024-01-08 14:40,64,32
2024-01-08 14:50,73,32
2024-01-08 15:00,82,31
2024-01-08 15:10,91,31
2024-01-08 15:20,100,31
2024-01-08 15:30,109,30
2024-01-08 15:40,118,30
2024-01-08 15:50,128,30
2024-01-08 16:00,137,30
2024-01-08 16:10,146,29
2024-01-08 16:20,155,29
2024-01-08 16:30,164,29
2024-01-08 16:40,173,29
2024-01-08 16:50,182,28
2024-01-08 17:00,191,28
2024-01-08 17:10,200,28
2024-01-08 17:20,209,28
2024-01-08 17:30,174,20
2024-01-08 17:40,139,12
2024-01-08 17:50,221,10
2024-01-08 18:00,125,12
2024-01-08 18:10,117,16
2024-01-08 18:20,108,19
2024-01-08 18:30,100,23
2024-01-08 18:40,91,26
2024-01-08 18:50,83,30
2024-01-08 19:00,74,33
2024-01-08 19:10,66,37
2024-01-08 19:20,57,41
2024-01-08 19:30,49,44
2024-01-08 19:40,40,48
2024-01-08 19:50,32,51
2024-01-08 20:00,23,55
2024-01-08 20:10,15,58
2024-01-08 20:20,15,58
2024-01-08 20:30,16,59
2024-01-08 20:40,16,59
2024-01-08 20:50,16,59
2024-01-08 21:00,16,59
2024-01-08 21:10,17,59
2024-01-08 21:20,17,60
2024-01-08 21:30,17,60
2024-01-08 21:40,18,60
2024-01-08 21:50,18,60
2024-01-08 22:00,19,54
2024-01-08 22:10,20,48
2024-01-08 22:20,21,51
2024-01-08 22:30,22,55
2024-01-08 22:40,23,59
2024-01-08 22:50,24,62
2024-01-08 23:00,23,62
2024-01-08 23:10,23,61
2024-01-08 23:20,22,61
2024-01-08 23:30,21,60
2024-01-08 23:40,21,60
2024-01-08 23:50,20,59
2024-01-09 00:00,19,58
2024-01-09 00:10,19,58
2024-01-09 00:20,18,57
2024-01-09 00:30,17,57
2024-01-09 00:40,17,56
2024-01-09 00:50,16,56
2024-01-09 01:00,18,55
2024-01-09 01:10,21,54
2024-01-09 01:20,24,54
2024-01-09 01:30,26,53
2024-01-09 01:40,25,56
2024-01-09 01:50,24,58
2024-01-09 02:00,23,60
2024-01-09 02:10,21,62
2024-01-09 02:20,20,64
2024-01-09 02:30,19,66
2024-01-09 02:40,18,68
2024-01-09 02:50,19,65
2024-01-09 03:00,20,61
2024-01-09 03:10,22,58
2024-01-09 03:20,23,54
2024-01-09 03:30,22,53
2024-01-09 03:40,21,51
2024-01-09 03:50,21,54
2024-01-09 04:00,21,56
2024-01-09 04:10,22,58
2024-01-09 04:20,22,60
2024-01-09 04:30,22,62
2024-01-09 04:40,22,60
2024-01-09 04:50,22,61
2024-01-09 05:00,22,62
2024-01-09 05:10,22,62
2024-01-09 05:20,21,63
2024-01-09 05:30,21,64
2024-01-09 05:40,21,64
2024-01-09 05:50,21,50
2024-01-09 06:00,20,55
2024-01-09 06:10,18,60
2024-01-09 06:20,16,65
2024-01-09 06:30,15,70
2024-01-09 06:40,39,63
2024-01-09 06:50,64,56
2024-01-09 07:00,88,49
2024-01-09 07:10,112,42
2024-01-09 07:20,136,35
2024-01-09 07:30,161,28
2024-01-09 07:40,185,21
2024-01-09 07:50,182,19
2024-01-09 08:00,179,17
2024-01-09 08:10,176,15
2024-01-09 08:20,172,14
2024-01-09 08:30,169,12
2024-01-09 08:40,166,10
2024-01-09 08:50,151,13
2024-01-09 09:00,135,16
2024-01-09 09:10,120,19
2024-01-09 09:20,105,22
2024-01-09 09:30,89,25
2024-01-09 09:40,74,28
2024-01-09 09:50,59,31
2024-01-09 10:00,43,34
2024-01-09 10:10,28,38
2024-01-09 10:20,34,35
2024-01-09 10:30,41,33
2024-01-09 10:40,47,31
2024-01-09 10:50,54,29
2024-01-09 11:00,60,27
2024-01-09 11:10,67,25
2024-01-09 11:20,73,23
2024-01-09 11:30,77,19
2024-01-09 11:40,71,22
2024-01-09 11:50,66,26
2024-01-09 12:00,60,29
2024-01-09 12:10,55,33
2024-01-09 12:20,49,36
2024-01-09 12:30,44,40
2024-01-09 12:40,45,40
2024-01-09 12:50,46,41
2024-01-09 13:00,48,41
2024-01-09 13:10,49,41
2024-01-09 13:20,50,42
2024-01-09 13:30,52,42
2024-01-09 13:40,53,42
2024-01-09 13:50,54,42
2024-01-09 14:00,56,43
2024-01-09 14:10,57,43
2024-01-09 14:20,59,43
2024-01-09 14:30,60,44
2024-01-09 14:40,58,43
2024-01-09 14:50,56,41
2024-01-09 15:00,54,40
2024-01-09 15:10,52,39
2024-01-09 15:20,50,38
2024-01-09 15:30,48,37
2024-01-09 15:40,46,36
2024-01-09 15:50,44,34
2024-01-09 16:00,50,33
2024-01-09 16:10,55,31
2024-01-09 16:20,50,37
2024-01-09 16:30,44,42
2024-01-09 16:40,54,39
2024-01-09 16:50,64,36
2024-01-09 17:00,74,33
2024-01-09 17:10,85,30
2024-01-09 17:20,95,27
2024-01-09 17:30,105,24
2024-01-09 17:40,128,20
2024-01-09 17:50,152,16
2024-01-09 18:00,175,12
2024-01-09 18:10,161,14
2024-01-09 18:20,147,16
2024-01-09 18:30,133,17
2024-01-09 18:40,119,19
2024-01-09 18:50,105,21
2024-01-09 19:00,91,23
2024-01-09 19:10,81,28
2024-01-09 19:20,71,33
2024-01-09 19:30,61,38
2024-01-09 19:40,51,43
2024-01-09 19:50,41,48
2024-01-09 20:00,31,53
2024-01-09 20:10,21,58
2024-01-09 20:20,11,63
2024-01-09 20:30,13,63
2024-01-09 20:40,15,63
2024-01-09 20:50,18,63
2024-01-09 21:00,18,58
2024-01-09 21:10,18,53
2024-01-09 21:20,18,49
2024-01-09 21:30,13,58
2024-01-09 21:40,14,57
2024-01-09 21:50,15,56
2024-01-09 22:00,16,55
2024-01-09 22:10,17,55
2024-01-09 22:20,18,54
2024-01-09 22:30,19,53
2024-01-09 22:40,20,52
2024-01-09 22:50,20,54
2024-01-09 23:00,19,56
2024-01-09 23:10,18,58
2024-01-09 23:20,18,60
2024-01-09 23:30,18,63
2024-01-09 23:40,17,65
2024-01-09 23:50,16,67
2024-01-10 00:00,16,69
2024-01-10 00:10,15,66
2024-01-10 00:20,19,59
2024-01-10 00:30,23,51
2024-01-10 00:40,23,49
2024-01-10 00:50,23,46
2024-01-10 01:00,22,44
2024-01-10 01:10,22,42
2024-01-10 01:20,22,39
2024-01-10 01:30,22,37
2024-01-10 01:40,21,43
2024-01-10 01:50,21,48
2024-01-10 02:00,20,54
2024-01-10 02:10,20,60
2024-01-10 02:20,19,65
2024-01-10 02:30,26,52
2024-01-10 02:40,20,56
2024-01-10 02:50,14,59
2024-01-10 03:00,16,66
2024-01-10 03:10,18,74
2024-01-10 03:20,17,52
2024-01-10 03:30,18,49
2024-01-10 03:40,18,46
2024-01-10 03:50,19,47
2024-01-10 04:00,19,47
2024-01-10 04:10,20,48
2024-01-10 04:20,21,49
2024-01-10 04:30,21,50
2024-01-10 04:40,22,51
2024-01-10 04:50,19,71
2024-01-10 05:00,19,71
2024-01-10 05:10,18,71
2024-01-10 05:20,18,72
2024-01-10 05:30,18,72
2024-01-10 05:40,17,70
2024-01-10 05:50,16,68
2024-01-10 06:00,16,66
2024-01-10 06:10,15,64
2024-01-10 06:20,14,62
2024-01-10 06:30,13,60
2024-01-10 06:40,19,55
2024-01-10 06:50,49,46
2024-01-10 07:00,78,37
2024-01-10 07:10,108,28
2024-01-10 07:20,137,19
2024-01-10 07:30,167,10
2024-01-10 07:40,164,10
2024-01-10 07:50,160,10
2024-01-10 08:00,157,10
2024-01-10 08:10,154,19
2024-01-10 08:20,152,27
2024-01-10 08:30,147,28
2024-01-10 08:40,142,29
2024-01-10 08:50,137,29
2024-01-10 09:00,132,30
2024-01-10 09:10,127,30
2024-01-10 09:20,122,31
2024-01-10 09:30,117,32
2024-01-10 09:40,112,32
2024-01-10 09:50,106,33
2024-01-10 10:00,101,34
2024-01-10 10:10,96,34
2024-01-10 10:20,91,35
2024-01-10 10:30,86,35
2024-01-10 10:40,81,36
2024-01-10 10:50,76,37
2024-01-10 11:00,71,37
2024-01-10 11:10,66,38
2024-01-10 11:20,61,39
2024-01-10 11:30,61,38
2024-01-10 11:40,61,38
2024-01-10 11:50,61,37
2024-01-10 12:00,61,37
2024-01-10 12:10,61,36
2024-01-10 12:20,61,36
2024-01-10 12:30,61,35
2024-01-10 12:40,70,32
2024-01-10 12:50,78,29
2024-01-10 13:00,86,25
2024-01-10 13:10,85,26
2024-01-10 13:20,84,26
2024-01-10 13:30,82,26
2024-01-10 13:40,80,26
2024-01-10 13:50,79,26
2024-01-10 14:00,78,26
2024-01-10 14:10,76,26
2024-01-10 14:20,74,26
2024-01-10 14:30,73,26
2024-01-10 14:40,72,26
2024-01-10 14:50,70,27
2024-01-10 15:00,68,27
2024-01-10 15:10,67,27
2024-01-10 15:20,66,27
2024-01-10 15:30,65,27
2024-01-10 15:40,64,28
2024-01-10 15:50,64,28
2024-01-10 16:00,63,28
2024-01-10 16:10,62,28
2024-01-10 16:20,39,41
2024-01-10 16:30,64,36
2024-01-10 16:40,88,32
2024-01-10 16:50,112,27
2024-01-10 17:00,137,22
2024-01-10 17:10,156,10
2024-01-10 17:20,147,14
2024-01-10 17:30,138,17
2024-01-10 17:40,128,21
2024-01-10 17:50,119,24
2024-01-10 18:00,92,19
2024-01-10 18:10,66,13
2024-01-10 18:20,75,13
2024-01-10 18:30,84,14
2024-01-10 18:40,93,15
2024-01-10 18:50,102,16
2024-01-10 19:00,110,17
2024-01-10 19:10,119,17
2024-01-10 19:20,128,18
2024-01-10 19:30,137,19
2024-01-10 19:40,115,16
2024-01-10 19:50,93,13
2024-01-10 20:00,82,19
2024-01-10 20:10,72,25
2024-01-10 20:20,62,30
2024-01-10 20:30,51,36
2024-01-10 20:40,40,42
2024-01-10 20:50,30,47
2024-01-10 21:00,20,53
2024-01-10 21:10,20,56
2024-01-10 21:20,21,59
2024-01-10 21:30,21,62
2024-01-10 21:40,22,65
2024-01-10 21:50,21,64
2024-01-10 22:00,20,64
2024-01-10 22:10,18,64
2024-01-10 22:20,17,64
2024-01-10 22:30,16,64
2024-01-10 22:40,17,64
2024-01-10 22:50,19,65
2024-01-10 23:00,20,65
2024-01-10 23:10,20,64
2024-01-10 23:20,20,63
2024-01-10 23:30,20,62
2024-01-10 23:40,20,61
2024-01-10 23:50,20,60
2024-01-11 00:00,20,59
2024-01-11 00:10,20,57
2024-01-11 00:20,18,61
2024-01-11 00:30,15,64
2024-01-11 00:40,15,64
2024-01-11 00:50,14,64
2024-01-11 01:00,14,64
2024-01-11 01:10,13,64
2024-01-11 01:20,13,64
2024-01-11 01:30,13,64
2024-01-11 01:40,12,64
2024-01-11 01:50,12,64
2024-01-11 02:00,11,64
2024-01-11 02:10,11,64
2024-01-11 02:20,11,64
2024-01-11 02:30,10,64
2024-01-11 02:40,10,64
2024-01-11 02:50,9,64
2024-01-11 03:00,9,64
2024-01-11 03:10,11,63
2024-01-11 03:20,14,62
2024-01-11 03:30,16,61
2024-01-11 03:40,16,62
2024-01-11 03:50,16,62
2024-01-11 04:00,16,62
2024-01-11 04:10,16,62
2024-01-11 04:20,16,62
2024-01-11 04:30,15,63
2024-01-11 04:40,15,63
2024-01-11 04:50,15,63
2024-01-11 05:00,15,63
2024-01-11 05:10,15,64
2024-01-11 05:20,15,64
2024-01-11 05:30,14,61
2024-01-11 05:40,12,59
2024-01-11 05:50,11,56
2024-01-11 06:00,17,57
2024-01-11 06:10,15,73
2024-01-11 06:20,14,71
2024-01-11 06:30,13,68
2024-01-11 06:40,12,66
2024-01-11 06:50,11,64
2024-01-11 07:00,57,50
2024-01-11 07:10,102,36
2024-01-11 07:20,148,22
2024-01-11 07:30,130,18
2024-01-11 07:40,112,14
2024-01-11 07:50,94,10
2024-01-11 08:00,97,10
2024-01-11 08:10,101,10
2024-01-11 08:20,104,10
2024-01-11 08:30,107,10
2024-01-11 08:40,111,10
2024-01-11 08:50,114,10
2024-01-11 09:00,117,10
2024-01-11 09:10,121,10
2024-01-11 09:20,124,10
2024-01-11 09:30,99,26
2024-01-11 09:40,91,29
2024-01-11 09:50,83,32
2024-01-11 10:00,75,34
2024-01-11 10:10,66,37
2024-01-11 10:20,58,40
2024-01-11 10:30,50,42
2024-01-11 10:40,42,45
2024-01-11 10:50,50,39
2024-01-11 11:00,59,34
2024-01-11 11:10,67,28
2024-01-11 11:20,78,36
2024-01-11 11:30,68,37
2024-01-11 11:40,59,38
2024-01-11 11:50,64,31
2024-01-11 12:00,70,24
2024-01-11 12:10,75,17
2024-01-11 12:20,80,10
2024-01-11 12:30,93,22
2024-01-11 12:40,91,22
2024-01-11 12:50,89,21
2024-01-11 13:00,87,21
2024-01-11 13:10,85,21
2024-01-11 13:20,83,20
2024-01-11 13:30,81,20
2024-01-11 13:40,79,20
2024-01-11 13:50,68,30
2024-01-11 14:00,64,33
2024-01-11 14:10,60,35
2024-01-11 14:20,57,38
2024-01-11 14:30,53,41
2024-01-11 14:40,49,43
2024-01-11 14:50,41,42
2024-01-11 15:00,44,40
2024-01-11 15:10,48,38
2024-01-11 15:20,52,36
2024-01-11 15:30,55,33
2024-01-11 15:40,58,31
2024-01-11 15:50,62,29
2024-01-11 16:00,54,33
2024-01-11 16:10,47,37
2024-01-11 16:20,40,41
2024-01-11 16:30,32,44
2024-01-11 16:40,56,41
2024-01-11 16:50,79,37
2024-01-11 17:00,103,33
2024-01-11 17:10,127,30
2024-01-11 17:20,151,26
2024-01-11 17:30,174,22
2024-01-11 17:40,198,19
2024-01-11 17:50,189,18
2024-01-11 18:00,181,17
2024-01-11 18:10,172,17
2024-01-11 18:20,163,16
2024-01-11 18:30,155,15
2024-01-11 18:40,146,14
2024-01-11 18:50,137,14
2024-01-11 19:00,129,13
2024-01-11 19:10,120,12
2024-01-11 19:20,99,24
2024-01-11 19:30,78,35
2024-01-11 19:40,57,47
2024-01-11 19:50,36,59
2024-01-11 20:00,15,70
2024-01-11 20:10,14,64
2024-01-11 20:20,14,57
2024-01-11 20:30,15,56
2024-01-11 20:40,16,55
2024-01-11 20:50,17,54
2024-01-11 21:00,18,53
2024-01-11 21:10,19,52
2024-01-11 21:20,19,51
2024-01-11 21:30,20,49
2024-01-11 21:40,21,48
2024-01-11 21:50,22,47
2024-01-11 22:00,23,46
2024-01-11 22:10,24,45
2024-01-11 22:20,21,50
2024-01-11 22:30,18,54
2024-01-11 22:40,15,59
2024-01-11 22:50,12,64
2024-01-11 23:00,12,63
2024-01-11 23:10,13,62
2024-01-11 23:20,13,61
2024-01-11 23:30,14,60
2024-01-11 23:40,14,59
2024-01-11 23:50,14,58
2024-01-12 00:00,15,57
2024-01-12 00:10,15,56
2024-01-12 00:20,16,55
2024-01-12 00:30,16,54
2024-01-12 00:40,20,52
2024-01-12 00:50,25,49
2024-01-12 01:00,23,50
2024-01-12 01:10,21,50
2024-01-12 01:20,19,50
2024-01-12 01:30,18,50
2024-01-12 01:40,17,50
2024-01-12 01:50,16,50
2024-01-12 02:00,13,57
2024-01-12 02:10,10,63
2024-01-12 02:20,10,62
2024-01-12 02:30,11,60
2024-01-12 02:40,11,58
2024-01-12 02:50,11,57
2024-01-12 03:00,12,55
2024-01-12 03:10,12,53
2024-01-12 03:20,12,51
2024-01-12 03:30,13,50
2024-01-12 03:40,13,48
2024-01-12 03:50,16,49
2024-01-12 04:00,18,49
2024-01-12 04:10,21,50
2024-01-12 04:20,23,50
2024-01-12 04:30,26,51
2024-01-12 04:40,28,51
2024-01-12 04:50,31,52
2024-01-12 05:00,26,57
2024-01-12 05:10,20,62
2024-01-12 05:20,15,67
2024-01-12 05:30,10,72
2024-01-12 05:40,11,71
2024-01-12 05:50,11,71
2024-01-12 06:00,12,70
2024-01-12 06:10,30,62
2024-01-12 06:20,48,55
2024-01-12 06:30,66,47
2024-01-12 06:40,84,40
2024-01-12 06:50,103,32
2024-01-12 07:00,121,25
2024-01-12 07:10,139,17
2024-01-12 07:20,157,10
2024-01-12 07:30,142,13
2024-01-12 07:40,126,16
2024-01-12 07:50,110,19
2024-01-12 08:00,95,22
2024-01-12 08:10,159,18
2024-01-12 08:20,223,15
2024-01-12 08:30,206,17
2024-01-12 08:40,189,19
2024-01-12 08:50,172,21
2024-01-12 09:00,155,23
2024-01-12 09:10,138,24
2024-01-12 09:20,121,26
2024-01-12 09:30,104,28
2024-01-12 09:40,87,30
2024-01-12 09:50,70,32
2024-01-12 10:00,54,34
2024-01-12 10:10,53,34
2024-01-12 10:20,53,34
2024-01-12 10:30,58,30
2024-01-12 10:40,62,27
2024-01-12 10:50,67,24
2024-01-12 11:00,72,21
2024-01-12 11:10,77,17
2024-01-12 11:20,81,14
2024-01-12 11:30,86,11
2024-01-12 11:40,74,12
2024-01-12 11:50,61,14
2024-01-12 12:00,49,16
2024-01-12 12:10,59,27
2024-01-12 12:20,51,30
2024-01-12 12:30,59,29
2024-01-12 12:40,66,27
2024-01-12 12:50,74,25
2024-01-12 13:00,82,23
2024-01-12 13:10,78,24
2024-01-12 13:20,74,24
2024-01-12 13:30,70,25
2024-01-12 13:40,66,26
2024-01-12 13:50,62,26
2024-01-12 14:00,58,27
2024-01-12 14:10,53,28
2024-01-12 14:20,49,29
2024-01-12 14:30,45,29
2024-01-12 14:40,41,30
2024-01-12 14:50,37,31
2024-01-12 15:00,33,31
2024-01-12 15:10,37,33
2024-01-12 15:20,41,35
2024-01-12 15:30,45,37
2024-01-12 15:40,49,39
2024-01-12 15:50,56,37
2024-01-12 16:00,64,35
2024-01-12 16:10,71,34
2024-01-12 16:20,78,32
2024-01-12 16:30,85,30
2024-01-12 16:40,93,29
2024-01-12 16:50,100,27
2024-01-12 17:00,107,25
2024-01-12 17:10,115,23
2024-01-12 17:20,122,22
2024-01-12 17:30,129,20
2024-01-12 17:40,137,18
2024-01-12 17:50,144,17
2024-01-12 18:00,151,15
2024-01-12 18:10,158,13
2024-01-12 18:20,166,12
2024-01-12 18:30,173,10
2024-01-12 18:40,177,12
2024-01-12 18:50,182,14
2024-01-12 19:00,186,15
2024-01-12 19:10,191,17
2024-01-12 19:20,195,19
2024-01-12 19:30,200,21
2024-01-12 19:40,204,22
2024-01-12 19:50,159,30
2024-01-12 20:00,114,38
2024-01-12 20:10,69,45
2024-01-12 20:20,24,53
2024-01-12 20:30,24,52
2024-01-12 20:40,24,50
2024-01-12 20:50,23,49
2024-01-12 21:00,22,47
2024-01-12 21:10,22,46
2024-01-12 21:20,22,44
2024-01-12 21:30,21,43
2024-01-12 21:40,20,42
2024-01-12 21:50,20,40
2024-01-12 22:00,20,39
2024-01-12 22:10,19,37
2024-01-12 22:20,16,45
2024-01-12 22:30,13,53
2024-01-12 22:40,13,54
2024-01-12 22:50,13,55
2024-01-12 23:00,13,55
2024-01-12 23:10,13,56
2024-01-12 23:20,13,57
2024-01-12 23:30,13,57
2024-01-12 23:40,13,58
2024-01-12 23:50,13,59
2024-01-13 00:00,13,59
2024-01-13 00:10,13,60
2024-01-13 00:20,13,61
2024-01-13 00:30,13,62
2024-01-13 00:40,13,62
2024-01-13 00:50,13,63
2024-01-13 01:00,13,64
2024-01-13 01:10,13,64
2024-01-13 01:20,12,63
2024-01-13 01:30,11,62
2024-01-13 01:40,10,61
2024-01-13 01:50,9,60
2024-01-13 02:00,10,62
2024-01-13 02:10,10,63
2024-01-13 02:20,11,65
2024-01-13 02:30,12,66
2024-01-13 02:40,13,66
2024-01-13 02:50,14,67
2024-01-13 03:00,15,67
2024-01-13 03:10,14,66
2024-01-13 03:20,13,66
2024-01-13 03:30,12,65
2024-01-13 03:40,11,64
2024-01-13 03:50,11,64
2024-01-13 04:00,10,63
2024-01-13 04:10,9,62
2024-01-13 04:20,8,62
2024-01-13 04:30,7,61
2024-01-13 04:40,9,57
2024-01-13 04:50,11,53
2024-01-13 05:00,13,50
2024-01-13 05:10,14,50
2024-01-13 05:20,14,49
2024-01-13 05:30,15,49
2024-01-13 05:40,16,49
2024-01-13 05:50,16,49
2024-01-13 06:00,17,49
2024-01-13 06:10,17,49
2024-01-13 06:20,18,49
2024-01-13 06:30,19,48
2024-01-13 06:40,20,47
2024-01-13 06:50,21,45
2024-01-13 07:00,23,44
2024-01-13 07:10,24,43
2024-01-13 07:20,25,42
2024-01-13 07:30,26,41
2024-01-13 07:40,60,41
2024-01-13 07:50,52,36
2024-01-13 08:00,44,32
2024-01-13 08:10,36,28
2024-01-13 08:20,35,28
2024-01-13 08:30,35,28
2024-01-13 08:40,34,28
2024-01-13 08:50,34,28
2024-01-13 09:00,33,28
2024-01-13 09:10,34,27
2024-01-13 09:20,35,26
2024-01-13 09:30,36,26
2024-01-13 09:40,36,25
2024-01-13 09:50,37,25
2024-01-13 10:00,38,24
2024-01-13 10:10,39,23
2024-01-13 10:20,40,23
2024-01-13 10:30,37,34
2024-01-13 10:40,34,45
2024-01-13 10:50,32,45
2024-01-13 11:00,30,45
2024-01-13 11:10,34,37
2024-01-13 11:20,37,28
2024-01-13 11:30,41,19
2024-01-13 11:40,48,35
2024-01-13 11:50,47,36
2024-01-13 12:00,46,37
2024-01-13 12:10,45,38
2024-01-13 12:20,44,39
2024-01-13 12:30,43,40
2024-01-13 12:40,42,41
2024-01-13 12:50,41,42
2024-01-13 13:00,39,44
2024-01-13 13:10,37,46
2024-01-13 13:20,35,48
2024-01-13 13:30,33,50
2024-01-13 13:40,30,52
2024-01-13 13:50,28,54
2024-01-13 14:00,26,56
2024-01-13 14:10,24,57
2024-01-13 14:20,22,59
2024-01-13 14:30,26,56
2024-01-13 14:40,29,52
2024-01-13 14:50,33,49
2024-01-13 15:00,36,45
2024-01-13 15:10,40,42
2024-01-13 15:20,43,38
2024-01-13 15:30,47,34
2024-01-13 15:40,45,33
2024-01-13 15:50,43,32
2024-01-13 16:00,40,32
2024-01-13 16:10,38,31
2024-01-13 16:20,36,30
2024-01-13 16:30,34,29
2024-01-13 16:40,25,32
2024-01-13 16:50,16,35
2024-01-13 17:00,19,34
2024-01-13 17:10,22,33
2024-01-13 17:20,25,31
2024-01-13 17:30,28,30
2024-01-13 17:40,31,29
2024-01-13 17:50,34,28
2024-01-13 18:00,37,26
2024-01-13 18:10,40,25
2024-01-13 18:20,43,24
2024-01-13 18:30,46,22
2024-01-13 18:40,49,21
2024-01-13 18:50,52,20
2024-01-13 19:00,75,12
2024-01-13 19:10,84,18
2024-01-13 19:20,94,25
2024-01-13 19:30,88,15
2024-01-13 19:40,74,13
2024-01-13 19:50,59,11
2024-01-13 20:00,10,66
2024-01-13 20:10,11,65
2024-01-13 20:20,11,65
2024-01-13 20:30,12,65
2024-01-13 20:40,12,64
2024-01-13 20:50,13,64
2024-01-13 21:00,13,63
2024-01-13 21:10,14,63
2024-01-13 21:20,14,63
2024-01-13 21:30,15,62
2024-01-13 21:40,15,62
2024-01-13 21:50,16,62
2024-01-13 22:00,16,61
2024-01-13 22:10,17,61
2024-01-13 22:20,17,60
